year,city,county,rate,state
2022,Alameda,Alameda,0.1075,CA
2022,Albany,Alameda,0.1075,CA
2022,Hayward,Alameda,0.1075,CA
2022,Naval Air Station (Alameda),Alameda,0.1075,CA
2022,Newark,Alameda,0.1075,CA
2022,San Leandro,Alameda,0.1075,CA
2022,South Shore (Alameda),Alameda,0.1075,CA
2022,Union City,Alameda,0.1075,CA
